Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-06-20,S005,P0009,Toys,North,282,44,175,49.2,92.44,20,Snowy,0,88.53,Summer
2023-02-23,S005,P0014,Toys,West,460,15,117,13.57,90.79,10,Sunny,0,95.56,Summer
2023-11-02,S005,P0016,Toys,North,195,155,84,151.43,53.0,15,Rainy,1,49.35,Winter
2022-12-30,S005,P0016,Toys,East,239,209,149,206.88,21.96,20,Rainy,0,19.9,Summer
2022-10-26,S005,P0020,Toys,East,193,115,31,108.31,33.89,15,Snowy,1,30.67,Winter
2023-02-18,S005,P0004,Toys,North,323,232,73,240.92,69.39,15,Cloudy,1,65.34,Summer
2023-11-11,S005,P0014,Toys,West,419,310,138,303.56,35.03,10,Cloudy,0,33.29,Spring
2023-04-30,S005,P0011,Toys,South,321,111,162,102.88,72.92,15,Rainy,1,77.67,Spring
2022-07-21,S005,P0004,Toys,South,83,75,56,83.79,68.45,10,Snowy,1,72.47,Winter
2023-05-05,S005,P0012,Toys,South,377,10,44,16.5,46.75,15,Sunny,1,42.83,Winter
2023-12-02,S005,P0010,Toys,North,329,328,110,320.42,63.72,0,Sunny,0,61.83,Spring
2022-11-07,S005,P0005,Toys,West,191,168,138,160.12,83.14,10,Rainy,1,88.09,Autumn
2023-10-12,S005,P0015,Toys,East,373,108,173,98.92,37.77,20,Cloudy,0,38.57,Winter
2023-11-05,S005,P0014,Toys,North,265,137,56,133.95,80.37,15,Rainy,1,84.45,Autumn
2022-09-20,S005,P0016,Toys,West,83,1,93,15.97,28.32,0,Cloudy,0,23.94,Autumn
2023-04-13,S005,P0002,Toys,West,325,291,95,309.55,99.36,0,Snowy,1,98.5,Winter
2022-05-28,S005,P0019,Toys,South,423,20,155,18.28,73.16,15,Sunny,1,71.75,Autumn
2022-11-22,S005,P0008,Toys,West,130,82,81,89.55,13.6,15,Snowy,0,9.62,Autumn
2023-12-06,S005,P0009,Toys,North,482,360,181,370.87,76.48,10,Rainy,0,74.21,Summer
2023-08-24,S005,P0016,Toys,South,104,32,43,39.53,50.4,0,Sunny,0,50.3,Spring
2023-03-15,S005,P0019,Toys,South,346,139,79,153.15,49.07,0,Snowy,1,51.55,Summer
2023-12-23,S005,P0005,Toys,North,433,54,200,64.94,79.96,20,Sunny,1,84.95,Winter
2022-02-03,S005,P0003,Toys,North,407,127,177,143.56,19.81,10,Snowy,1,16.42,Winter
2022-01-18,S005,P0013,Toys,South,255,23,52,20.66,77.88,0,Snowy,0,81.25,Spring
2023-05-23,S005,P0014,Toys,North,291,54,168,65.94,58.05,5,Sunny,1,54.13,Autumn
2022-06-26,S005,P0004,Toys,West,350,235,166,253.49,34.83,10,Sunny,0,32.35,Winter
2022-11-21,S005,P0011,Toys,South,394,13,27,22.39,27.93,15,Sunny,0,28.0,Summer
2023-04-04,S005,P0015,Toys,North,306,120,48,111.82,70.74,20,Sunny,0,67.49,Winter
2023-07-18,S005,P0002,Toys,North,360,359,192,358.24,74.62,5,Cloudy,1,73.2,Autumn
2023-09-01,S005,P0013,Toys,East,119,63,177,79.82,85.26,20,Cloudy,1,89.75,Autumn
2022-12-05,S005,P0018,Toys,West,412,134,175,151.4,10.37,20,Rainy,0,6.41,Winter
2023-04-05,S005,P0020,Toys,North,62,1,142,-6.77,45.31,0,Sunny,1,44.96,Spring
2022-11-22,S005,P0011,Toys,East,417,186,129,176.25,75.04,5,Rainy,1,74.47,Winter
2023-12-03,S005,P0018,Toys,South,223,182,167,200.28,21.22,0,Rainy,1,17.51,Summer
2023-06-23,S005,P0004,Toys,West,262,161,35,166.98,94.66,20,Rainy,0,97.53,Spring
2022-04-05,S005,P0010,Toys,South,372,328,50,341.31,31.48,15,Snowy,1,34.36,Spring
2023-04-15,S005,P0017,Toys,North,79,54,146,46.05,52.59,0,Cloudy,1,56.84,Winter
2022-03-24,S005,P0015,Toys,West,452,418,100,434.41,10.44,10,Cloudy,0,8.53,Spring
2023-11-22,S005,P0008,Toys,North,340,106,173,121.71,61.88,15,Sunny,1,62.46,Spring
2023-07-18,S005,P0018,Toys,East,174,108,60,107.06,85.03,20,Cloudy,1,82.2,Spring
2023-01-29,S005,P0013,Toys,North,223,142,73,160.56,20.92,5,Sunny,0,23.46,Summer
2022-10-07,S005,P0019,Toys,South,243,119,28,119.05,81.13,5,Snowy,1,85.58,Summer
2023-11-23,S005,P0003,Toys,South,427,353,177,371.53,89.62,10,Snowy,0,93.98,Winter
2023-04-23,S005,P0017,Toys,West,107,29,140,37.98,18.28,10,Sunny,1,19.55,Summer
2023-07-10,S005,P0020,Toys,West,211,36,25,41.46,75.05,20,Cloudy,1,70.37,Summer
2023-09-11,S005,P0010,Toys,West,249,233,73,241.64,35.71,20,Sunny,0,36.21,Autumn
2022-11-28,S005,P0010,Toys,West,79,45,20,42.6,84.02,10,Rainy,1,84.9,Spring
2022-03-21,S005,P0010,Toys,West,200,181,126,184.28,65.58,5,Snowy,0,67.18,Spring
2023-02-03,S005,P0004,Toys,East,142,83,195,99.59,81.07,10,Rainy,1,84.25,Summer
2023-12-30,S005,P0003,Toys,South,66,29,68,32.38,73.65,0,Rainy,0,77.77,Spring
2023-05-24,S005,P0018,Toys,North,58,29,181,35.28,44.99,0,Cloudy,0,41.81,Winter
2023-02-19,S005,P0018,Toys,North,475,262,138,266.36,79.88,15,Sunny,1,82.34,Summer
2023-04-23,S005,P0015,Toys,West,228,197,174,195.87,50.83,10,Sunny,1,48.45,Summer
2022-03-08,S005,P0003,Toys,North,98,93,63,102.13,85.41,0,Sunny,0,89.27,Spring
2023-07-30,S005,P0003,Toys,North,360,167,188,173.8,67.5,5,Cloudy,1,62.67,Winter
2023-05-19,S005,P0015,Toys,North,152,83,40,83.44,41.93,5,Rainy,0,39.41,Summer
2022-06-15,S005,P0020,Toys,East,431,5,87,13.05,18.96,0,Rainy,0,19.65,Autumn
2022-08-14,S005,P0005,Toys,West,478,396,189,399.49,67.02,5,Rainy,1,67.75,Autumn
2023-05-15,S005,P0002,Toys,North,448,341,176,331.51,88.28,0,Sunny,1,91.6,Winter
2022-02-05,S005,P0003,Toys,North,276,192,106,208.97,13.97,15,Snowy,1,10.06,Summer
2023-04-18,S005,P0005,Toys,South,484,214,184,216.51,52.98,0,Cloudy,0,48.72,Winter
2023-03-29,S005,P0003,Toys,South,186,161,191,160.18,48.58,5,Snowy,1,49.16,Autumn
2023-01-20,S005,P0001,Toys,East,74,29,83,42.68,87.91,5,Sunny,0,84.04,Spring
2022-03-21,S005,P0008,Toys,West,310,96,72,112.39,59.69,10,Cloudy,0,55.77,Autumn
2022-06-07,S005,P0010,Toys,West,257,189,181,206.32,44.03,15,Rainy,0,39.14,Winter
2023-07-24,S005,P0002,Toys,East,286,274,93,282.92,16.26,10,Rainy,0,20.46,Summer
2022-05-15,S005,P0015,Toys,East,316,62,133,64.85,12.77,0,Snowy,1,15.94,Summer
2022-01-29,S005,P0004,Toys,West,50,13,200,21.97,10.63,15,Rainy,1,13.25,Winter
2022-05-09,S005,P0009,Toys,East,75,70,117,63.0,44.68,15,Rainy,1,43.63,Spring
2022-02-26,S005,P0007,Toys,West,344,124,38,135.98,39.1,15,Rainy,1,41.33,Spring
2022-06-26,S005,P0001,Toys,South,152,134,43,135.35,44.4,5,Cloudy,1,42.53,Spring
2023-08-17,S005,P0012,Toys,West,335,52,81,65.61,56.66,15,Cloudy,1,61.28,Summer
2023-09-21,S005,P0001,Toys,South,494,206,62,224.89,56.63,10,Sunny,1,53.47,Autumn
2022-12-21,S005,P0020,Toys,North,351,120,127,114.91,12.16,10,Sunny,0,8.96,Autumn
2023-07-25,S005,P0001,Toys,North,461,366,119,377.78,75.2,0,Snowy,0,77.76,Winter
2022-12-27,S005,P0008,Toys,West,243,50,194,61.98,53.24,0,Snowy,1,53.15,Summer
2023-10-23,S005,P0015,Toys,North,241,175,131,182.37,71.22,20,Snowy,0,74.12,Autumn
2022-07-30,S005,P0002,Toys,East,169,54,170,55.07,36.02,0,Snowy,0,34.79,Autumn
2022-02-18,S005,P0003,Toys,North,404,264,20,272.93,65.86,10,Sunny,1,61.9,Spring
2022-12-29,S005,P0014,Toys,South,254,178,68,185.71,92.0,20,Rainy,1,94.4,Winter
2022-08-25,S005,P0005,Toys,East,86,30,155,44.36,80.45,10,Rainy,1,83.41,Summer
2023-05-12,S005,P0002,Toys,North,324,124,161,121.89,25.51,20,Rainy,0,29.38,Summer
2023-02-06,S005,P0011,Toys,West,181,119,182,110.51,32.41,0,Snowy,1,35.28,Autumn
2022-01-29,S005,P0020,Toys,West,242,141,38,146.97,16.58,20,Snowy,0,20.15,Autumn
2022-06-06,S005,P0006,Toys,West,228,147,143,164.0,47.15,10,Cloudy,0,47.88,Autumn
2023-04-08,S005,P0014,Toys,East,101,6,115,10.95,34.23,5,Snowy,0,32.9,Autumn
2022-01-02,S005,P0012,Toys,West,182,87,121,83.13,38.59,20,Rainy,0,33.87,Spring
2022-01-17,S005,P0020,Toys,South,366,161,196,175.21,36.19,15,Cloudy,0,37.59,Autumn
2023-03-10,S005,P0020,Toys,North,207,143,190,148.49,87.71,10,Rainy,0,90.58,Spring
2022-04-25,S005,P0011,Toys,North,61,57,94,72.52,38.78,5,Rainy,1,40.65,Autumn
2022-01-02,S005,P0017,Toys,North,418,377,76,383.26,84.85,20,Sunny,1,84.29,Summer
2022-11-06,S005,P0016,Toys,West,439,429,145,435.72,96.24,5,Snowy,0,92.42,Autumn
2022-08-17,S005,P0019,Toys,South,64,64,24,77.39,61.42,20,Rainy,1,62.87,Spring
2022-02-28,S005,P0003,Toys,West,257,121,42,111.71,95.55,10,Cloudy,0,98.04,Summer
2022-09-24,S005,P0010,Toys,East,472,382,144,383.53,89.63,0,Sunny,1,92.36,Spring
2022-03-04,S005,P0006,Toys,South,428,166,152,160.45,41.7,10,Cloudy,0,37.08,Autumn
2023-09-16,S005,P0018,Toys,West,474,102,37,113.89,65.25,15,Snowy,1,67.71,Summer
2022-10-17,S005,P0002,Toys,South,449,261,176,260.89,82.19,15,Sunny,0,85.03,Autumn
2023-09-08,S005,P0019,Toys,West,129,15,48,17.4,93.55,10,Cloudy,1,96.59,Summer
2023-01-11,S005,P0005,Toys,East,241,84,96,96.46,37.34,15,Sunny,1,33.67,Winter
2023-01-30,S005,P0007,Toys,South,335,278,162,287.01,21.24,10,Sunny,0,22.47,Summer
2023-11-13,S005,P0012,Toys,West,244,118,149,128.74,15.45,5,Snowy,0,10.6,Autumn
2023-07-24,S005,P0016,Toys,East,178,78,34,84.32,20.91,0,Rainy,1,21.47,Spring
2023-09-15,S005,P0011,Toys,South,257,144,143,150.1,40.03,5,Cloudy,1,35.22,Autumn
2023-05-03,S005,P0016,Toys,West,148,98,144,101.09,51.58,10,Sunny,1,48.91,Autumn
2023-07-29,S005,P0013,Toys,East,420,329,88,334.18,90.35,0,Rainy,0,93.97,Spring
2023-05-01,S005,P0009,Toys,North,212,163,127,164.17,98.44,15,Rainy,1,94.72,Spring
2023-03-13,S005,P0002,Toys,East,98,6,160,6.29,17.3,10,Rainy,1,17.15,Summer
2022-11-20,S005,P0008,Toys,North,271,178,34,180.46,66.42,20,Cloudy,1,65.29,Autumn
2023-01-14,S005,P0014,Toys,South,197,130,169,143.44,80.62,0,Rainy,1,80.58,Autumn
2022-05-31,S005,P0017,Toys,East,65,48,152,61.52,63.15,15,Rainy,0,61.67,Winter
2023-07-22,S005,P0015,Toys,North,168,132,182,122.16,47.76,10,Sunny,1,45.09,Autumn
2023-01-04,S005,P0007,Toys,East,284,122,77,129.32,21.46,5,Snowy,1,20.52,Autumn
2022-01-28,S005,P0020,Toys,North,147,81,198,96.18,55.66,5,Snowy,0,59.36,Autumn
2023-07-12,S005,P0002,Toys,North,290,116,111,107.77,84.65,15,Rainy,1,81.79,Spring
2022-10-19,S005,P0003,Toys,East,326,235,135,248.4,60.02,0,Rainy,0,56.06,Summer
2023-08-25,S005,P0005,Toys,North,50,37,50,45.98,60.17,5,Cloudy,1,62.99,Winter
2022-03-01,S005,P0020,Toys,South,276,274,52,266.33,93.35,15,Sunny,0,88.82,Spring
2022-01-15,S005,P0017,Toys,West,368,32,161,34.02,20.13,15,Rainy,1,15.3,Autumn
2023-10-25,S005,P0006,Toys,West,465,309,61,315.86,81.13,10,Cloudy,1,85.19,Winter
2023-05-27,S005,P0011,Toys,South,436,64,66,59.44,41.92,5,Cloudy,0,38.19,Winter
2022-05-11,S005,P0004,Toys,East,415,253,116,265.78,31.86,20,Sunny,1,29.04,Winter
2022-02-01,S005,P0011,Toys,South,437,4,64,-4.5,32.22,15,Rainy,0,28.24,Autumn
2023-06-11,S005,P0009,Toys,East,63,4,115,22.39,13.75,0,Cloudy,0,9.74,Autumn
2022-11-08,S005,P0009,Toys,South,402,382,170,397.74,98.43,20,Snowy,1,99.31,Spring
2023-09-01,S005,P0008,Toys,East,335,130,50,146.72,21.08,10,Snowy,0,19.23,Spring
2023-05-01,S005,P0016,Toys,East,329,50,49,64.04,57.62,5,Sunny,1,61.44,Winter
2023-08-25,S005,P0007,Toys,West,106,99,116,107.0,84.25,20,Sunny,1,80.19,Winter
2023-07-24,S005,P0010,Toys,South,387,12,84,3.37,78.68,10,Sunny,1,77.78,Summer
2023-05-28,S005,P0009,Toys,South,134,100,42,109.04,78.07,15,Cloudy,0,82.09,Winter
2022-04-29,S005,P0014,Toys,North,165,26,180,22.26,73.32,15,Sunny,1,69.78,Spring
2023-02-14,S005,P0010,Toys,West,326,320,53,335.2,74.68,20,Snowy,1,71.15,Winter
2023-10-16,S005,P0018,Toys,West,440,183,136,188.38,11.95,20,Snowy,0,15.65,Winter
2023-07-12,S005,P0005,Toys,West,246,54,159,54.82,95.7,15,Sunny,0,94.93,Summer
2023-12-30,S005,P0011,Toys,South,274,6,78,0.03,61.07,20,Sunny,0,64.68,Autumn
2023-03-17,S005,P0005,Toys,South,474,329,75,329.12,37.13,10,Cloudy,0,32.34,Autumn
2022-08-17,S005,P0014,Toys,West,492,418,83,413.23,30.37,0,Sunny,0,33.54,Spring
2023-02-12,S005,P0005,Toys,North,180,29,188,45.17,21.35,10,Sunny,1,21.51,Winter
2022-09-16,S005,P0009,Toys,North,113,62,50,53.78,10.83,10,Snowy,0,15.82,Summer
2022-09-16,S005,P0020,Toys,West,140,18,180,16.2,35.9,0,Sunny,1,36.94,Autumn
2022-08-09,S005,P0003,Toys,East,150,101,176,99.67,37.87,5,Cloudy,0,37.28,Winter
2022-11-26,S005,P0012,Toys,East,463,181,143,185.6,19.47,10,Sunny,1,22.54,Spring
2023-07-01,S005,P0011,Toys,East,431,84,109,86.78,52.79,10,Cloudy,1,50.5,Summer
2022-03-31,S005,P0017,Toys,West,255,51,140,65.1,54.88,10,Cloudy,1,56.04,Winter
2023-06-08,S005,P0015,Toys,North,346,42,52,59.48,58.42,15,Sunny,0,63.15,Summer
2022-01-05,S005,P0018,Toys,East,269,90,109,105.45,53.06,10,Sunny,0,56.0,Summer
2022-04-26,S005,P0015,Toys,South,385,291,133,283.8,10.24,0,Rainy,0,10.89,Winter
2022-05-07,S005,P0018,Toys,West,336,223,115,226.67,35.64,15,Rainy,0,34.26,Spring
2022-06-26,S005,P0005,Toys,South,449,391,43,403.56,77.24,15,Sunny,1,73.11,Summer
2022-01-12,S005,P0017,Toys,North,394,86,113,89.87,93.44,15,Sunny,1,90.24,Winter
2022-06-03,S005,P0019,Toys,North,492,119,42,135.85,27.18,15,Cloudy,0,23.58,Autumn
2022-03-16,S005,P0007,Toys,South,216,184,165,182.04,77.87,20,Cloudy,0,74.7,Summer
2023-09-28,S005,P0016,Toys,East,188,42,178,44.92,55.49,0,Cloudy,0,54.33,Winter
2022-11-13,S005,P0016,Toys,East,487,174,171,180.5,86.25,0,Cloudy,1,88.02,Spring
2023-10-05,S005,P0007,Toys,North,189,52,142,63.54,26.38,20,Cloudy,1,23.15,Spring
2022-06-01,S005,P0011,Toys,South,359,338,79,335.77,68.61,5,Sunny,1,72.47,Autumn
2023-05-24,S005,P0003,Toys,East,382,71,151,62.67,96.27,20,Sunny,0,99.57,Winter
2022-11-14,S005,P0010,Toys,West,58,56,138,63.85,79.87,20,Cloudy,0,79.18,Winter
2022-09-21,S005,P0004,Toys,North,89,65,22,81.96,64.79,10,Snowy,0,67.99,Spring
2022-03-24,S005,P0020,Toys,North,97,9,44,18.71,36.03,20,Sunny,0,33.34,Autumn
2022-01-10,S005,P0020,Toys,West,372,176,182,183.29,15.56,0,Sunny,1,19.15,Summer
2022-01-27,S005,P0018,Toys,North,436,111,180,127.64,72.19,10,Rainy,1,70.6,Autumn
2022-09-29,S005,P0001,Toys,North,323,130,145,121.49,36.37,20,Snowy,1,38.82,Autumn
2022-10-14,S005,P0007,Toys,North,210,119,25,116.19,33.87,15,Snowy,1,38.72,Autumn
2023-08-07,S005,P0010,Toys,South,357,92,64,95.11,45.21,20,Rainy,1,43.87,Summer
2023-03-30,S005,P0018,Toys,North,110,66,173,70.64,50.46,10,Rainy,1,47.91,Spring
2023-03-10,S005,P0007,Toys,South,155,71,198,69.67,84.88,15,Sunny,1,85.97,Autumn
2022-10-02,S005,P0020,Toys,West,418,236,199,251.08,96.76,15,Snowy,0,94.06,Winter
2023-04-30,S005,P0007,Toys,East,112,89,147,105.58,77.01,5,Snowy,1,74.54,Winter
2022-05-07,S005,P0006,Toys,West,105,98,83,97.59,68.71,0,Cloudy,1,67.36,Autumn
2022-12-20,S005,P0012,Toys,South,483,265,94,281.25,45.42,5,Sunny,1,42.14,Autumn
2023-09-28,S005,P0013,Toys,East,424,2,62,17.77,93.1,0,Snowy,0,96.96,Spring
2022-05-27,S005,P0002,Toys,North,337,6,122,0.23,82.87,5,Sunny,0,80.38,Autumn
2023-01-03,S005,P0014,Toys,North,156,10,110,6.52,38.46,5,Cloudy,1,37.46,Autumn
2023-07-29,S005,P0012,Toys,North,389,45,173,57.61,74.13,15,Snowy,0,73.99,Winter
2022-01-14,S005,P0005,Toys,West,352,126,157,141.12,68.46,10,Cloudy,0,73.08,Spring
2023-12-25,S005,P0019,Toys,North,225,213,167,206.97,76.43,20,Cloudy,1,77.09,Winter
2022-06-12,S005,P0007,Toys,North,185,17,65,21.43,72.56,15,Cloudy,0,72.3,Autumn
2022-01-23,S005,P0002,Toys,West,491,404,113,422.3,66.38,10,Snowy,0,69.88,Autumn
2022-06-11,S005,P0013,Toys,West,411,98,198,112.34,40.99,20,Rainy,1,42.48,Winter
2023-04-12,S005,P0018,Toys,East,380,14,144,19.67,60.04,15,Snowy,0,56.47,Spring
2022-03-12,S005,P0009,Toys,South,354,227,186,239.46,42.15,15,Snowy,1,45.46,Spring
2023-03-02,S005,P0011,Toys,East,397,86,60,95.7,88.44,10,Cloudy,0,85.06,Summer
2022-03-30,S005,P0014,Toys,South,109,17,74,25.06,61.42,5,Rainy,0,57.55,Spring
2022-08-13,S005,P0016,Toys,North,84,50,31,65.34,10.17,15,Sunny,0,14.48,Autumn
2023-04-22,S005,P0002,Toys,West,117,50,67,58.93,64.38,0,Cloudy,0,63.8,Spring
2023-05-04,S005,P0011,Toys,North,198,133,122,140.84,85.65,5,Snowy,0,86.71,Spring
2023-07-22,S005,P0003,Toys,West,429,237,134,253.6,85.65,15,Sunny,0,83.76,Winter
2022-07-07,S005,P0002,Toys,West,270,205,125,209.68,90.06,10,Snowy,0,94.4,Summer
2023-06-18,S005,P0008,Toys,East,460,103,62,108.16,10.8,10,Sunny,1,8.58,Autumn
2023-10-02,S005,P0006,Toys,South,221,86,151,82.01,91.1,5,Snowy,0,94.9,Spring
2022-01-09,S005,P0001,Toys,West,412,408,114,407.25,89.6,20,Rainy,0,94.16,Winter
2023-06-22,S005,P0019,Toys,North,183,149,29,142.7,41.56,20,Cloudy,1,38.45,Summer
2022-02-20,S005,P0010,Toys,South,111,91,172,89.58,50.06,0,Cloudy,0,54.27,Winter
2022-12-31,S005,P0016,Toys,North,104,26,98,44.61,47.22,20,Sunny,1,51.86,Spring
2023-06-04,S005,P0004,Toys,North,410,30,117,44.81,37.47,15,Sunny,0,39.04,Autumn
2022-01-15,S005,P0019,Toys,North,110,103,196,113.75,39.0,20,Snowy,0,34.96,Summer
2023-04-09,S005,P0010,Toys,South,424,237,39,239.81,79.15,10,Rainy,0,82.18,Winter
2023-08-05,S005,P0014,Toys,North,70,56,109,72.31,21.78,5,Snowy,1,22.3,Winter
2023-07-07,S005,P0018,Toys,South,144,31,147,23.14,25.07,5,Sunny,0,29.12,Winter
2022-02-04,S005,P0009,Toys,North,86,77,71,86.15,11.01,0,Rainy,0,11.23,Winter
2022-07-16,S005,P0004,Toys,West,223,203,72,198.0,85.96,0,Sunny,0,84.64,Autumn
2023-06-24,S005,P0008,Toys,South,149,16,70,29.03,96.69,20,Cloudy,1,98.08,Summer
2023-06-10,S005,P0003,Toys,South,397,106,160,106.74,84.58,10,Rainy,0,87.15,Summer
2022-07-06,S005,P0015,Toys,South,318,75,27,85.43,32.98,20,Cloudy,0,35.56,Winter
2022-05-11,S005,P0020,Toys,East,121,0,175,0.26,68.88,10,Cloudy,0,71.87,Spring
2022-09-15,S005,P0001,Toys,East,492,287,76,286.08,94.45,0,Snowy,1,92.17,Summer
2023-07-16,S005,P0016,Toys,West,384,310,184,316.43,94.06,15,Snowy,0,98.52,Autumn
2022-02-11,S005,P0011,Toys,South,83,58,80,70.78,10.29,15,Snowy,1,13.23,Spring
2022-03-06,S005,P0002,Toys,East,61,37,67,55.71,64.09,15,Rainy,1,61.28,Summer
2022-11-25,S005,P0010,Toys,West,60,2,104,17.1,58.86,5,Snowy,1,57.52,Winter
2023-05-11,S005,P0003,Toys,East,262,180,167,182.53,89.29,10,Snowy,1,84.33,Spring
2022-04-21,S005,P0009,Toys,East,379,85,173,95.01,32.6,20,Cloudy,1,37.18,Spring
2022-12-02,S005,P0007,Toys,West,111,42,54,48.13,51.01,10,Rainy,1,54.23,Autumn
2023-06-14,S005,P0005,Toys,North,476,99,53,106.86,74.97,20,Snowy,1,75.12,Spring
2022-11-24,S005,P0015,Toys,East,378,361,179,355.78,80.84,20,Cloudy,1,81.75,Summer
2023-12-13,S005,P0001,Toys,West,358,333,137,327.71,58.16,10,Snowy,0,54.83,Summer
2023-06-14,S005,P0018,Toys,West,104,24,192,21.63,20.68,5,Sunny,1,16.17,Autumn
2022-04-18,S005,P0009,Toys,South,89,86,42,89.26,76.64,0,Rainy,0,79.06,Autumn
2023-06-08,S005,P0005,Toys,North,493,157,92,165.74,34.24,20,Sunny,1,29.29,Autumn
2022-05-19,S005,P0011,Toys,West,94,58,51,77.41,33.12,5,Cloudy,1,37.79,Spring
2023-08-09,S005,P0011,Toys,South,215,120,87,112.5,27.64,0,Rainy,1,24.6,Summer
2023-11-01,S005,P0008,Toys,West,484,266,143,270.21,91.5,15,Sunny,1,89.56,Winter
2023-04-04,S005,P0003,Toys,East,344,107,79,109.61,48.74,10,Rainy,0,46.73,Summer
2022-07-07,S005,P0017,Toys,East,185,65,135,73.58,55.54,20,Sunny,1,51.09,Winter
2022-04-07,S005,P0016,Toys,North,60,49,133,61.02,35.59,0,Snowy,0,36.35,Summer
2022-03-02,S005,P0011,Toys,East,401,368,118,369.25,39.94,0,Snowy,1,44.68,Spring
2023-09-28,S005,P0006,Toys,West,413,194,96,186.89,62.14,20,Snowy,1,64.18,Summer
2023-05-02,S005,P0020,Toys,South,81,18,165,26.45,66.22,10,Cloudy,1,68.58,Summer
2022-03-09,S005,P0017,Toys,South,86,23,99,14.88,46.96,15,Rainy,1,42.3,Summer
2022-07-09,S005,P0011,Toys,East,321,86,169,101.95,71.08,15,Cloudy,1,73.99,Summer
2023-06-20,S005,P0016,Toys,West,376,268,164,276.0,35.08,10,Sunny,0,32.36,Spring
2022-04-19,S005,P0003,Toys,West,432,402,164,416.66,81.18,10,Sunny,0,77.07,Autumn
2022-06-12,S005,P0015,Toys,North,203,13,43,32.56,19.28,0,Snowy,0,16.4,Summer
2022-03-06,S005,P0006,Toys,East,200,126,71,144.39,85.14,15,Cloudy,0,84.55,Spring
2023-06-30,S005,P0009,Toys,South,76,47,88,41.51,77.24,20,Cloudy,1,81.3,Spring
2023-01-20,S005,P0009,Toys,South,370,265,72,277.43,88.41,5,Snowy,1,92.7,Summer
2023-06-13,S005,P0010,Toys,South,449,56,167,51.49,70.02,5,Sunny,1,71.52,Summer
2023-05-29,S005,P0014,Toys,South,52,38,81,30.18,10.07,20,Snowy,1,7.9,Autumn
2023-09-30,S005,P0013,Toys,North,212,179,113,177.94,85.0,15,Rainy,1,81.85,Autumn
2023-09-20,S005,P0015,Toys,East,156,47,60,60.28,72.07,10,Snowy,1,68.69,Winter
2023-11-01,S005,P0001,Toys,North,498,220,160,235.9,60.42,15,Cloudy,0,56.07,Autumn
2022-04-21,S005,P0011,Toys,East,314,52,100,43.86,48.07,15,Cloudy,0,47.29,Autumn
2022-12-30,S005,P0009,Toys,South,92,5,116,1.03,29.64,10,Snowy,1,31.78,Autumn
2022-06-24,S005,P0006,Toys,North,140,128,91,121.82,93.85,5,Cloudy,0,91.52,Spring
2023-08-11,S005,P0009,Toys,East,183,149,173,151.12,98.28,0,Rainy,0,96.65,Winter
2023-09-29,S005,P0020,Toys,North,455,321,93,312.18,35.44,5,Rainy,1,36.64,Autumn
2023-05-23,S005,P0006,Toys,South,282,72,156,91.09,64.98,20,Cloudy,0,62.53,Winter
2023-04-14,S005,P0013,Toys,North,298,109,64,122.23,52.16,20,Cloudy,1,56.35,Winter
2022-10-18,S005,P0013,Toys,South,299,86,90,102.44,55.67,5,Sunny,1,60.63,Autumn
2022-01-19,S005,P0017,Toys,East,415,90,61,99.01,84.65,0,Cloudy,1,82.59,Summer
2023-08-16,S005,P0017,Toys,East,237,99,70,110.59,98.7,20,Cloudy,0,95.5,Winter
2022-12-28,S005,P0001,Toys,East,188,61,156,58.02,72.72,20,Sunny,1,71.68,Winter
2023-04-13,S005,P0014,Toys,South,427,70,132,73.47,89.09,5,Sunny,1,90.14,Autumn
2023-02-17,S005,P0020,Toys,South,473,168,50,183.4,87.22,20,Sunny,1,91.67,Spring
2023-05-06,S005,P0011,Toys,North,455,72,133,88.63,57.59,15,Sunny,1,58.55,Winter
2022-04-27,S005,P0003,Toys,North,97,90,170,91.17,50.2,5,Sunny,1,48.67,Autumn
2022-05-06,S005,P0019,Toys,North,461,64,84,71.45,32.21,10,Snowy,0,30.22,Autumn
2022-04-11,S005,P0012,Toys,North,125,50,161,65.17,25.03,0,Snowy,0,25.41,Summer
2022-04-07,S005,P0008,Toys,East,486,222,179,240.67,51.02,15,Sunny,1,55.9,Summer
2023-08-18,S005,P0010,Toys,East,82,18,78,12.22,76.06,10,Rainy,0,80.59,Winter
2023-06-16,S005,P0007,Toys,West,61,39,62,53.27,82.32,0,Snowy,0,83.17,Spring
2023-02-07,S005,P0017,Toys,West,315,92,151,85.71,24.88,15,Cloudy,0,23.42,Autumn
2023-11-29,S005,P0016,Toys,East,111,84,41,88.14,75.78,15,Cloudy,0,78.9,Winter
2022-06-15,S005,P0019,Toys,East,463,302,82,307.69,41.52,5,Snowy,0,41.86,Spring
2022-11-05,S005,P0010,Toys,North,418,246,20,258.8,44.04,5,Cloudy,0,46.96,Winter
2022-01-14,S005,P0011,Toys,West,305,239,89,258.81,93.76,20,Cloudy,1,90.6,Winter
2022-07-31,S005,P0014,Toys,East,169,58,152,71.23,57.54,10,Sunny,1,52.91,Winter
2023-11-04,S005,P0004,Toys,East,292,8,27,24.55,20.94,15,Sunny,1,20.62,Spring
